Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock (perf #1) [MHz]","Core #1 Clock [MHz]","Core #2 Clock (perf #0) [MHz]","Core #3 Clock (perf #3) [MHz]","Core #4 Clock [MHz]","Core #5 Clock (perf #4) [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core Current (SVI2 TFN) [A]","SoC Current (SVI2 TFN) [A]","CPU Package Power (SMU) [W]","Core #0 Power (SMU) [W]","Core #1 Power (SMU) [W]","Core #2 Power (SMU) [W]","Core #3 Power (SMU) [W]","Core #4 Power (SMU) [W]","Core #5 Power (SMU) [W]","CPU Core Power (SVI2 TFN) [W]","SoC Power (SVI2 TFN) [W]","CPU+SoC Power (SVI2 TFN) [W]","CPU [°C]","Motherboard [°C]","Temperature 3 [°C]","Temperature 4 [°C]","Temperature 5 [°C]","Temperature 6 [°C]","VDDCR CPU [V]","Vccp2 [V]","+12V [V]","+5V [V]","VIN4 [V]","VIN5 [V]","VIN6 [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Video Encode 2 Usage [%]","GPU Video Encode 3 Usage [%]","GPU Video Encode 4 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 3) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","GPU Memory Errors []","GPU Voltage [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VID [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU Aux Current [A]",
10.11.2018,16:20:56.999,10109,4158,70.8,4837,3286,59.5,0.3,1.331,1.325,1.331,1.331,1.331,1.337,4041.4,4041.4,4041.4,4041.4,4041.4,4041.4,99.8,92.5,95.5,100.0,98.5,95.5,97.7,97.7,97.0,99.2,94.8,99.2,97.7,100.0,97.1,40.5,40.5,40.5,40.5,40.5,40.5,1496.8,15.00,16,20,20,38,70,525,1,54.0,1.331,1.087,34.918,10.588,85.279,10.452,10.783,10.589,10.804,10.764,10.947,46.484,11.515,57.999,54,24,35,35,35,35,1.352,2.485,11.903,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1945,1295,1207,Yes,28,96.0,No,No,7335,9724,71.7,44.8,100.0,139.869,0.979,4967,3221,35,1.131,0,31.219,35.316,71.855,1364.0,2100.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434,71,8.0,1493,0,1.131,11.672,1.138,24.414,25.879,231,16,70.550,13.462,0,0.000,
10.11.2018,16:20:59.096,10268,3999,71.9,4959,3164,61.0,0.3,1.337,1.331,1.331,1.331,1.337,1.337,4041.4,4041.4,4041.4,4041.4,4016.5,4016.5,99.8,93.9,95.4,96.9,96.9,96.2,96.2,98.4,98.4,96.2,93.2,96.2,96.2,98.4,96.2,40.5,40.5,40.5,40.5,40.3,40.3,1496.8,15.00,16,20,20,38,70,525,1,55.0,1.337,1.087,31.624,10.588,87.155,10.883,11.365,11.128,11.422,11.395,11.567,42.296,11.515,53.811,54,23,36,36,36,36,1.363,2.496,12.099,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1950,1295,1209,Yes,28,96.0,No,No,7335,9724,38.7,2.7,41.4,81.411,2.445,5130,3225,35,1.081,0,34.594,37.404,71.895,1309.0,2100.0,1.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445,71,8.0,1504,0,1.081,11.672,1.087,22.852,24.341,231,16,47.650,9.312,0,1.000,
10.11.2018,16:21:1.179,10617,3650,74.4,5092,3031,62.6,0.3,1.369,1.369,1.337,1.344,1.337,1.344,4091.3,4091.3,4041.4,4041.4,4041.4,4091.3,99.8,85.1,91.8,88.1,87.4,81.4,85.1,86.6,91.1,84.4,85.1,89.6,87.4,91.8,86.9,41.0,41.0,40.5,40.5,40.5,41.0,1496.8,15.00,16,20,20,38,70,525,1,54.6,1.337,1.087,11.200,9.412,80.171,10.611,10.289,10.205,10.550,10.135,10.503,14.980,10.235,25.215,54,23,37,37,37,37,1.330,2.507,11.968,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1979,1295,1209,Yes,28,96.0,No,No,7335,9725,77.4,41.9,100.0,157.790,1.480,5444,3228,36,1.131,0,26.156,29.589,72.074,1364.0,2100.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742,79,8.0,1814,0,1.075,11.641,1.087,58.008,70.313,231,16,1.175,0.303,0,0.000,
10.11.2018,16:21:3.267,10575,3692,74.1,5089,3034,62.6,0.3,1.356,1.363,1.363,1.356,1.363,1.363,4091.3,4091.3,4091.3,4091.3,4041.4,4091.3,99.8,3.0,69.9,9.7,0.7,17.2,0.7,30.0,0.7,11.2,0.7,11.2,1.5,69.9,13.0,41.0,41.0,41.0,41.0,40.5,41.0,1496.8,15.00,16,20,20,38,70,525,1,51.5,1.362,1.087,11.859,9.412,35.989,9.124,1.975,2.855,4.015,1.880,1.913,16.158,10.235,26.393,51,23,37,37,37,37,1.363,2.485,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1917,1295,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.1,0.1,0.023,0.167,5444,3229,36,1.125,0,64.969,73.090,73.422,1364.0,2100.0,100.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603,79,8.0,1675,0,1.131,11.703,1.138,36.523,38.672,231,16,0.651,8.883,0,0.000,
10.11.2018,16:21:5.356,10414,3853,72.9,5089,3034,62.6,0.3,1.363,1.356,1.363,1.363,1.356,1.363,4091.3,4091.3,4091.3,4091.3,4091.3,4091.3,99.8,0.0,85.8,17.9,0.7,16.4,5.2,15.6,0.0,11.1,1.5,7.4,1.4,85.8,13.6,41.0,41.0,41.0,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,48.6,1.362,1.087,13.176,9.118,36.418,10.726,2.478,2.749,2.272,1.982,1.657,17.953,9.915,27.868,48,24,37,37,37,37,1.352,2.507,11.968,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1795,1298,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5444,3229,36,1.194,0,75.938,90.650,74.379,1430.0,2100.0,83.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603,79,8.0,1675,0,1.194,11.672,1.200,40.430,45.508,231,16,0.301,0.331,0,0.000,
10.11.2018,16:21:7.443,10413,3854,72.9,5089,3034,62.6,0.3,1.369,1.331,1.363,1.369,1.369,1.375,4091.3,4091.3,4091.3,4091.3,4091.3,4066.4,99.8,5.2,66.9,14.1,2.2,13.4,0.7,7.5,6.7,12.0,2.9,30.5,1.5,66.9,13.6,41.0,41.0,41.0,41.0,41.0,40.8,1496.8,15.00,16,20,20,38,70,525,1,47.1,1.362,1.087,11.200,9.412,36.314,8.565,2.140,2.403,2.190,2.348,4.601,15.260,10.235,25.495,47,24,36,36,36,36,1.363,2.507,11.968,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1708,1298,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.005,5444,3229,37,1.131,0,29.531,33.407,72.859,1364.0,2100.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603,79,8.0,1675,0,1.131,11.672,1.138,24.609,26.025,231,16,0.000,0.000,0,0.000,
10.11.2018,16:21:9.531,10436,3831,73.1,5089,3034,62.6,0.3,1.363,1.363,1.356,1.375,1.375,1.369,4091.3,4091.3,4041.4,4091.3,4091.3,4091.3,99.8,3.0,54.4,16.5,6.7,22.5,5.9,23.1,6.7,29.8,5.9,18.7,2.9,54.4,16.3,41.0,41.0,40.5,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,46.1,1.350,1.087,25.694,10.000,36.292,6.825,2.403,3.063,3.228,4.307,2.377,34.687,10.875,45.562,46,23,36,36,36,36,1.363,2.496,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1638,1298,1211,Yes,28,96.0,No,No,7335,9725,0.1,0.0,0.2,0.166,0.017,5445,3229,38,1.194,0,32.063,38.275,89.023,1430.0,2100.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,1.181,11.594,1.138,66.602,78.516,231,16,0.400,0.700,0,0.000,
10.11.2018,16:21:11.617,10439,3828,73.1,5089,3034,62.6,0.3,1.375,1.363,1.369,1.363,1.375,1.337,4091.3,4091.3,4091.3,4091.3,4091.3,4091.3,99.8,2.9,67.1,14.9,4.4,15.6,0.7,25.3,0.7,19.4,0.7,7.4,0.7,67.1,13.3,41.0,41.0,41.0,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,45.6,1.369,1.087,11.859,9.118,36.775,8.409,2.676,2.645,3.721,2.990,1.928,16.232,9.915,26.147,45,24,36,36,36,36,1.341,2.485,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1622,1295,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5445,3229,39,1.063,0,59.906,63.650,88.645,1309.0,2100.0,99.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,1.163,11.703,1.200,60.742,64.648,232,16,539.248,17.695,0,0.000,
10.11.2018,16:21:13.705,10437,3830,73.1,5088,3035,62.6,0.3,1.344,1.406,1.406,1.350,1.356,1.369,4116.3,4116.3,4116.3,4041.4,4091.3,4091.3,99.8,2.2,56.3,15.7,1.5,27.0,6.7,45.8,2.2,10.5,5.2,9.8,3.7,56.3,15.5,41.3,41.3,41.3,40.5,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,45.9,1.369,1.087,18.447,9.412,37.813,7.282,2.429,3.908,6.099,2.045,1.923,25.249,10.235,35.485,45,23,35,35,35,35,1.352,2.507,11.968,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1588,1298,1207,Yes,28,96.0,No,No,7335,9725,0.0,3.1,3.1,0.000,1.930,5445,3233,36,0.750,0,7.594,5.695,41.453,300.0,300.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,0.750,11.703,0.750,6.836,5.139,235,16,1370.365,29.739,0,0.000,
10.11.2018,16:21:15.794,10441,3826,73.1,5063,3060,62.3,0.3,1.369,1.369,1.369,1.369,1.369,1.369,4091.3,4091.3,4091.3,4091.3,4091.3,4091.3,99.8,17.9,50.0,20.8,6.7,23.8,8.9,15.7,26.6,21.8,3.7,32.5,10.5,50.0,19.9,41.0,41.0,41.0,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,46.5,1.369,1.087,11.859,9.412,41.738,7.256,3.595,3.482,4.720,3.042,5.129,16.232,10.235,26.467,46,23,35,35,35,35,1.363,2.485,11.968,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1618,1298,1209,Yes,28,96.0,No,No,7335,9725,0.4,0.1,0.5,0.341,0.462,5445,3234,39,1.194,0,37.969,45.325,88.719,1430.0,2100.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,1.194,11.672,1.200,29.102,44.238,235,16,398.490,12.367,0,0.000,
10.11.2018,16:21:17.880,10440,3827,73.1,5061,3062,62.3,0.3,1.363,1.363,1.363,1.356,1.356,1.363,4091.3,4091.3,4091.3,4091.3,4091.3,4091.3,99.8,5.2,48.8,22.3,7.4,25.3,11.1,20.8,13.5,14.9,3.7,34.5,9.6,48.8,18.1,41.0,41.0,41.0,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,46.3,1.369,1.087,13.835,9.118,37.148,6.342,3.174,3.440,3.232,2.131,4.505,18.937,9.915,28.852,46,23,35,35,35,35,1.352,2.496,11.968,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1626,1295,1207,Yes,28,96.0,No,No,7335,9725,1.6,1.3,3.0,0.602,0.602,5447,3235,40,1.194,0,31.219,37.267,88.980,1430.0,2100.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,1.119,11.594,1.144,69.141,95.215,236,16,365.339,12.659,0,0.000,
10.11.2018,16:21:19.968,10438,3829,73.1,5061,3062,62.3,0.3,1.356,1.363,1.363,1.363,1.363,1.363,4066.4,4091.3,4091.3,4091.3,4091.3,4091.3,99.8,2.2,82.0,23.3,3.7,19.5,9.0,17.1,6.7,15.6,7.4,21.6,1.5,82.0,17.5,40.8,41.0,41.0,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,46.1,1.369,1.087,13.835,9.412,37.367,10.153,2.805,2.630,2.170,2.276,2.673,18.937,10.235,29.172,46,24,35,35,35,35,1.352,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1626,1298,1205,Yes,28,96.0,No,No,7335,9725,0.1,2.4,2.5,0.223,0.505,5447,3236,40,1.150,0,82.688,95.091,90.613,1430.0,2100.0,100.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,1.194,11.672,1.200,51.367,56.055,237,16,337.291,10.626,0,0.000,
10.11.2018,16:21:22.056,10437,3830,73.1,5061,3063,62.2,0.3,1.331,1.375,1.381,1.356,1.337,1.363,4091.3,4091.3,4091.3,4066.4,4091.3,4091.3,99.8,5.9,61.9,20.8,8.2,24.6,8.9,22.3,5.9,23.8,5.2,20.8,2.2,61.9,17.5,41.0,41.0,41.0,40.8,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,45.9,1.362,1.087,12.518,9.412,37.081,7.971,3.090,3.462,2.496,3.215,2.775,17.055,10.235,27.291,45,24,35,35,35,35,1.352,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1626,1298,1209,Yes,28,96.0,No,No,7335,9725,0.0,1.2,1.3,0.054,0.226,5447,3236,40,1.138,0,32.906,37.431,91.051,1364.0,2100.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,1.138,11.703,1.144,25.781,28.955,237,16,20.849,4.005,0,0.000,
10.11.2018,16:21:24.145,10437,3830,73.1,5060,3063,62.2,0.3,1.344,1.337,1.356,1.363,1.363,1.363,4041.4,4041.4,4066.4,4091.3,4091.3,4091.3,99.8,8.2,67.6,19.5,3.0,30.8,6.0,27.0,6.0,22.5,1.4,10.5,10.5,67.6,17.8,40.5,40.5,40.8,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,45.8,1.356,1.087,24.376,10.588,37.028,8.358,2.414,3.712,2.846,2.445,2.740,33.061,11.515,44.575,45,24,35,35,35,35,1.330,2.496,11.968,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1591,1298,1203,Yes,28,96.0,No,No,7335,9725,0.0,0.1,0.1,0.000,0.378,5447,3237,41,1.194,0,34.594,41.296,90.789,1430.0,2100.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,79,8.0,1696,0,1.194,11.641,1.144,48.438,62.012,238,16,321.285,11.808,0,0.000,
10.11.2018,16:21:26.232,10498,3769,73.5,5109,3014,62.8,0.3,1.419,1.400,1.400,1.425,1.400,1.419,4191.1,4141.2,4141.2,2993.7,2760.8,2993.7,99.8,5.2,23.1,14.9,4.4,12.6,5.2,6.7,5.9,7.5,4.4,4.5,8.9,23.1,8.6,42.0,41.5,41.5,30.0,27.7,30.0,1496.8,15.00,16,20,20,38,70,525,1,44.1,1.412,1.087,5.929,9.118,28.364,3.496,2.213,2.489,1.245,1.191,1.730,8.375,9.915,18.291,44,24,35,35,35,35,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1584,1300,1207,Yes,28,96.0,No,No,7335,9725,0.3,2.4,2.6,0.285,0.560,5448,3238,36,0.756,0,6.750,5.105,33.555,300.0,300.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536,97,8.0,1649,0,0.750,11.703,0.750,6.445,4.846,238,16,451.312,15.206,0,0.000,
10.11.2018,16:21:28.320,10413,3854,72.9,5109,3014,62.8,0.3,1.394,1.431,1.425,1.400,1.425,1.425,4091.3,4191.1,4141.2,2794.1,2794.1,4191.1,99.8,2.2,2.2,8.9,0.7,4.4,0.0,1.4,0.0,0.0,0.7,0.0,2.2,8.9,1.9,41.0,42.0,41.5,28.0,28.0,42.0,1496.8,15.00,16,20,20,38,70,525,1,42.8,1.400,1.087,11.859,9.412,23.948,1.521,1.866,1.801,0.540,0.602,1.019,16.602,10.235,26.838,42,24,35,35,35,35,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1516,1303,1205,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.002,5448,3238,35,0.750,0,7.594,5.695,33.766,300.0,300.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541,97,8.0,1653,0,0.750,11.703,0.750,7.617,5.566,242,16,1558.266,37.139,0,0.000,
10.11.2018,16:21:30.407,10497,3770,73.5,5104,3019,62.8,0.3,1.363,1.356,1.337,1.337,1.331,1.363,4091.3,4091.3,4066.4,4041.4,4066.4,4091.3,99.8,6.0,26.1,16.5,2.9,11.2,0.7,12.7,14.1,11.1,2.2,3.7,5.2,26.1,9.4,41.0,41.0,40.8,40.5,40.8,41.0,1496.8,15.00,16,20,20,38,70,525,1,43.1,1.362,1.087,11.859,9.412,30.851,3.916,2.302,2.328,3.651,1.646,1.829,16.158,10.235,26.393,43,24,35,35,35,35,1.352,2.496,11.903,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1467,1300,1205,Yes,28,96.0,No,No,7335,9725,1.3,0.0,1.3,3.711,0.100,5455,3238,40,1.194,0,48.094,57.412,91.301,1430.0,2100.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615,92,8.0,1731,0,1.194,11.672,1.200,32.227,37.109,245,16,1604.340,36.316,0,0.000,
10.11.2018,16:21:32.494,10550,3717,73.9,5097,3026,62.7,0.3,1.400,1.431,1.425,1.394,1.425,1.400,4191.1,4191.1,4141.2,4091.3,4091.3,4191.1,99.8,7.4,8.3,10.4,2.9,22.3,0.7,14.9,9.7,6.0,4.5,2.2,9.7,22.3,8.3,42.0,42.0,41.5,41.0,41.0,42.0,1496.8,15.00,16,20,20,38,70,525,1,42.6,1.369,1.087,7.247,9.118,28.287,2.030,1.939,2.823,2.424,1.241,1.934,9.919,9.915,19.835,42,24,35,35,35,35,1.406,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1486,1298,1209,Yes,28,96.0,No,No,7335,9725,0.1,6.0,6.1,0.161,3.795,5455,3246,35,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,92,8.0,1633,0,0.750,11.703,0.750,6.641,4.993,246,17,516.329,13.500,0,0.000,
10.11.2018,16:21:34.587,10437,3830,73.1,5098,3025,62.7,0.3,1.425,1.419,1.363,1.425,1.419,1.406,4191.1,4141.2,4191.1,2993.7,2777.4,4166.2,99.8,5.2,2.2,8.2,0.7,1.5,3.0,3.0,1.5,0.7,1.4,2.2,6.0,8.2,3.0,42.0,41.5,42.0,30.0,27.8,41.8,1496.8,15.00,16,20,20,38,70,525,1,41.6,1.425,1.087,11.859,9.412,23.946,1.531,1.706,1.723,0.853,0.483,1.240,16.899,10.235,27.134,42,24,34,34,34,34,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1467,1300,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.053,5455,3246,35,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,92,8.0,1633,0,0.750,11.703,0.750,6.641,5.005,249,17,1500.166,40.137,0,0.000,
10.11.2018,16:21:36.676,10420,3847,73.0,5090,3033,62.6,0.3,1.394,1.406,1.419,1.419,1.419,1.356,4191.1,4191.1,4191.1,2993.7,2993.7,4066.4,99.8,2.2,3.7,6.7,0.0,9.7,0.0,3.7,0.0,3.7,0.0,0.0,1.4,9.7,2.6,42.0,42.0,42.0,30.0,30.0,40.8,1496.8,15.00,16,20,20,38,70,525,1,40.8,1.394,1.087,5.929,9.118,22.056,1.253,1.536,1.640,0.319,0.245,0.545,8.264,9.915,18.180,40,24,34,34,34,34,1.395,2.496,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1436,1303,1205,Yes,28,96.0,No,No,7335,9725,0.0,1.1,1.1,0.015,1.885,5456,3250,35,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,92,8.0,1633,0,0.756,11.703,0.750,6.641,5.127,250,17,392.968,9.381,0,0.000,
10.11.2018,16:21:38.764,10417,3850,73.0,5088,3035,62.6,0.3,1.388,1.363,1.419,1.431,1.419,1.394,4191.1,4191.1,4191.1,4191.1,2993.7,4091.3,99.8,3.7,2.9,10.4,0.0,3.7,0.7,1.4,0.0,1.5,2.9,0.0,2.2,10.4,2.4,42.0,42.0,42.0,42.0,30.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,40.0,1.419,1.087,6.588,9.118,22.147,1.048,1.368,1.783,0.346,0.388,0.655,9.347,9.915,19.262,40,24,34,34,34,34,1.395,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1391,1300,1209,Yes,28,96.0,No,No,7335,9725,0.1,0.1,0.2,0.187,0.251,5456,3250,35,0.750,0,6.750,5.063,33.336,300.0,300.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,92,8.0,1633,0,0.750,11.703,0.750,6.836,5.286,250,17,182.218,5.348,0,0.000,
10.11.2018,16:21:40.847,10417,3850,73.0,5088,3035,62.6,0.3,1.419,1.419,1.425,1.425,1.394,1.419,4191.1,4191.1,4141.2,2993.7,4091.3,2993.7,99.8,4.4,2.2,2.9,0.7,8.2,0.0,4.5,0.0,3.0,0.7,0.0,0.7,8.2,2.3,42.0,42.0,41.5,30.0,41.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,39.4,1.425,1.087,6.588,9.118,21.653,0.958,1.333,1.718,0.375,0.238,0.661,9.388,9.915,19.304,39,24,34,34,34,34,1.406,2.485,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1355,1300,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.1,0.2,0.047,0.261,5456,3251,35,0.750,0,6.750,5.063,33.297,300.0,300.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,92,8.0,1633,0,0.750,11.672,0.750,6.836,5.139,251,17,173.401,5.119,0,0.000,
10.11.2018,16:21:42.933,10416,3851,73.0,5088,3035,62.6,0.3,1.356,1.419,1.419,1.419,1.419,1.438,4141.2,4191.1,4191.1,2993.7,2993.7,4141.2,99.8,2.2,2.2,9.7,0.0,4.5,1.4,0.7,0.0,0.7,1.4,0.0,1.5,9.7,2.0,41.5,42.0,42.0,30.0,30.0,41.5,1496.8,15.00,16,20,20,38,70,525,1,39.1,1.419,1.087,6.588,9.118,22.247,0.959,1.428,1.675,0.370,0.362,0.895,9.347,9.915,19.262,39,24,34,34,34,34,1.341,2.485,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1344,1300,1211,Yes,28,96.0,No,No,7335,9725,0.4,0.1,0.5,0.239,0.287,5456,3251,35,0.750,0,5.906,4.430,32.816,300.0,300.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,92,8.0,1633,0,0.750,11.703,0.750,6.445,4.846,251,17,182.195,5.266,0,0.000,
10.11.2018,16:21:45.020,10417,3850,73.0,5088,3035,62.6,0.3,1.419,1.375,1.419,1.394,1.419,1.419,4191.1,4091.3,4091.3,4141.2,2993.7,4141.2,99.8,1.4,2.2,2.2,2.2,7.4,0.7,3.7,0.7,2.2,0.0,0.0,1.5,7.4,2.0,42.0,41.0,41.0,41.5,30.0,41.5,1496.8,15.00,16,20,20,38,70,525,1,38.6,1.419,1.087,10.541,9.118,22.313,1.098,1.433,1.678,0.372,0.300,0.909,14.955,9.915,24.871,38,24,34,34,34,34,1.406,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1320,1300,1209,Yes,28,96.0,No,No,7335,9725,0.0,1.2,1.2,0.015,0.181,5456,3252,35,0.750,0,6.750,5.063,33.191,300.0,300.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,92,8.0,1633,0,0.750,11.703,0.750,6.641,4.993,251,17,166.803,5.041,0,0.000,
